asin,usable_unique_user_reviews,exported_reviews,first_timestamp,last_timestamp,first_source_line,last_source_line,rating_1,rating_2,rating_3,rating_4,rating_5
B015IVEQUU,749,300,1353261626000,1471555925000,31718152,5106030,29,16,41,68,146
B015JERB1W,418,300,1448167028000,1637755007966,29351710,22130403,98,35,46,13,108
B015JF78TQ,1141,300,1450618163000,1482179381000,21052507,7956758,1,3,2,30,264
B015JQBXZ0,334,300,1451084691000,1618431695088,41877886,17392237,5,6,7,25,257
B015M3CSZO,517,300,1447596537000,1478127868000,58454509,35528171,61,41,34,37,127
B015MSDXRQ,378,300,1456033701000,1652886255628,4057414,28376845,36,17,13,22,212
B015NEHIWK,1130,300,1451316808000,1457414887000,4058126,63354818,13,14,20,44,209
B015NRQ70Q,307,300,1457979777000,1645231063743,20318983,20901587,9,13,19,32,227
B015NTC5CS,471,300,1455362478000,1556293950902,24318701,30102388,7,14,13,37,229
B015NYP6L0,808,300,1448798988000,1516197156623,12681917,17686652,26,11,28,38,197
B015O0WOI6,549,300,1170268200000,1413893387000,5220154,21554529,17,10,21,47,205
B015PMCYNI,390,300,1444132840000,1491106781000,8425632,29036745,20,17,22,41,200
B015PRGXK8,409,300,1450034942000,1481247835000,11313524,41025268,25,6,18,49,202
B015PTTMQI,365,300,1454788755000,1549427193978,51387765,50062425,46,19,19,24,192
B015Q7VOOM,572,300,1451053963000,1592680954001,3795071,2627317,18,9,8,22,243
B015R2PG2W,1180,300,965929004000,1346871746000,56758348,56571819,20,7,4,38,231
B015RKFX4K,524,300,1349795720000,1609793033079,3395480,24868490,7,5,9,18,261
B015RLGK8M,924,300,1448149673000,1555262390359,57553661,56831463,22,18,20,34,206
B015SCPOP0,1467,300,1204603927000,1444309816000,31841910,22665514,7,1,6,50,236
B015SY3WKM,1562,300,1452573339000,1541462249827,5119629,55873117,18,7,16,36,223
B015TA5EJ2,1821,300,1445518531000,1484265422000,692099,60183334,8,3,6,32,251
B015TAPWLM,430,300,1446162987000,1638906453663,34243918,56350126,44,24,23,49,160
B015TF9X0I,458,300,1447342189000,1544739080489,11934747,21366982,10,6,3,14,267
B015U0YD3Y,616,300,1401210174000,1528553196375,29782819,1042191,12,13,20,77,178
B015U2KM7S,694,300,1374673271000,1458217490000,25861505,8040358,18,8,15,31,228
B015UA3YG6,403,300,1124991225000,1455823319000,53231777,7034492,10,8,12,32,238
B015USP7E0,455,300,1447855824000,1482098641000,58454526,52083303,27,25,41,44,163
B015WJZEYK,407,300,1450296571000,1511205213469,62636806,55451895,16,6,4,35,239
B015WLJC96,574,300,1456491896000,1516580028636,51195324,60344055,50,21,21,36,172
B015XMKQQ2,975,300,1448507939000,1538789293996,24345213,18841265,55,24,31,49,141
B015XTDBVM,408,300,1449093606000,1527540142137,40166619,38276432,22,18,22,42,196
B015YUDYVM,789,300,1445226718000,1525049598491,50257139,9025403,17,15,23,59,186
B015YUDZ8O,400,300,1445716164000,1532304700008,28205759,43522556,46,12,26,43,173
B015YUF1EA,326,300,1448894858000,1579244192312,40207415,38260715,7,7,11,39,236
B01609C1T2,414,300,1444415548000,1572569308062,9450793,40458916,7,5,22,42,224
B0160IKJ5Q,415,300,1447753688000,1577675071404,58185343,6839967,10,10,18,39,223
B0160R1MO4,1136,300,1444342123000,1472089463000,5559494,47488380,39,18,18,39,186
B01616XETA,690,300,1303947714000,1420738069000,33851256,61712443,10,13,17,61,199
B01616XNGO,305,300,1337101563000,1635982641809,37302338,27713946,12,13,16,62,197
B0161EG5IE,555,300,1449084740000,1611547823712,54881929,20572007,26,5,12,13,244
B0161HQZ8G,551,300,1448761128000,1609241322193,51850878,2570053,13,3,6,19,259
B0161IZDHY,319,300,1446847341000,1490841905000,58282800,7279969,4,2,4,20,270
B0161N956Y,2857,300,1445312442000,1471049619000,28813775,46388772,16,4,16,45,219
B0162AGTWE,1037,300,1447208974000,1478136599000,26340741,29242415,6,5,14,36,239
B0162AHDMY,357,300,1447501940000,1607654324555,8608682,20633068,3,2,5,24,266
B0162AI724,535,300,1447462874000,1507586893501,25068527,27247877,0,2,9,33,256
B01633DF2C,324,300,1455987529000,1513264957640,7783811,4787435,9,4,18,46,223
B01645M3JA,398,300,1545155646808,1654711468578,15203307,39088509,103,32,21,21,123
B01650C448,526,300,1446682141000,1545641066271,35363125,20608173,21,26,19,52,182
B01669WXIU,1669,300,1227490823000,1357159997000,4005311,42638428,9,4,13,34,240
B0166P6QNM,1531,300,1447781016000,1477375426000,6385746,14089719,2,3,4,21,270
B0166PC46A,761,300,1447607353000,1467820136000,41558588,22152417,3,2,7,27,261
B0167UGN0C,500,300,1449709644000,1542772300612,62117481,44137374,20,14,15,33,218
B0167VN7BY,421,300,1445776193000,1566943243394,18556137,64274097,12,9,12,44,223
B0168CPWK6,302,300,1461007105000,1584143475488,1556199,6684005,7,10,24,52,207
B0168KHVZW,1098,300,1446453636000,1482262473000,42615607,53432351,30,25,18,45,182
B0168Y05J2,492,300,1452263615000,1639163766295,51672974,8922691,20,16,23,34,207
B01698J0RU,1171,300,1490065345000,1558788658278,60957516,54458673,28,18,12,23,219
B0169CC3IO,328,300,1446764349000,1483721753000,43800830,1175046,5,2,1,12,280
B0169ZDF4M,378,300,1449348162000,1570985979874,136708,46078286,29,7,21,51,192
B016AFTUYK,379,300,1450984400000,1515634627357,51599600,737333,13,7,16,49,215
B016ALDSQK,403,300,1451865621000,1546720857397,11860488,26052340,14,12,20,41,213
B016APTXF6,331,300,1449769033000,1648324850719,36314130,50829120,17,10,22,32,219
B016AQ7168,567,300,1288331889000,1489715564000,59661950,49558233,37,14,10,21,218
B016AZJGI0,439,300,1468272968000,1576129866138,8637713,42657481,14,5,9,23,249
B016B40XT6,791,300,1450555544000,1470446285000,37675602,29814089,13,11,16,44,216
B016B9ZJY0,2951,300,1442550852000,1522372390053,10224699,7735166,43,14,18,66,159
B016BA053O,557,300,1452094919000,1544299191157,11380039,14842174,13,8,14,47,218
B016BZU2OQ,378,300,1457536428000,1660276541484,63323219,14435882,97,13,22,23,145
B016CAHBJO,393,300,1448029202000,1506660710317,34760368,35583681,2,3,18,36,241
B016CIP62K,433,300,1450556529000,1621110172840,817871,22899481,6,10,11,16,257
B016CPQ050,373,300,1444931724000,1611978310278,27264144,18800288,67,37,19,39,138
B016CUZ7VS,881,300,1447337291000,1456919297000,43754949,62137312,4,3,5,35,253
B016DB96TK,519,300,1467045534000,1560191621685,46721563,46721514,22,26,18,24,210
B016DZ8T4E,1612,300,965763547000,1392701183000,13858341,29925804,37,11,14,32,206
B016E6Q5J8,1178,300,1445259817000,1468987863000,30580563,63327045,28,23,20,48,181
B016E8OT4E,332,300,1459376126000,1663361705260,63857695,23240883,5,4,13,25,253
B016H6SZV6,396,300,1459116550000,1580528977061,15478225,47312612,3,10,20,36,231
B016HUP4S4,351,300,1453494629000,1617068449213,21053276,2037835,46,22,44,41,147
B016IMVNEK,610,300,1451699983000,1501704499753,337157,49335021,12,13,11,28,236
B016IQQEAE,359,300,1449768807000,1555344247139,14553619,24448590,5,3,2,30,260
B016J1ICDU,1078,300,1453938730000,1517238857950,42672824,36592697,16,17,21,39,207
B016JWQ2V8,499,300,1454392767000,1605626292421,20476351,20475142,16,9,12,33,230
B016K6OH7E,968,300,1365711812000,1431575069000,39396300,42296535,12,8,17,42,221
B016KUKPLW,1057,300,1365946381000,1484261558000,18056535,50113621,40,27,41,54,138
B016LLLXJS,3040,300,1448126948000,1483896622000,56304552,29071639,23,14,20,30,213
B016MDB52K,413,300,1436435728000,1562883644427,12915764,2055907,55,22,27,33,163
B016MET5K8,492,300,1542344460487,1607191769160,55243724,56762208,22,12,15,39,212
B016MZZXBM,589,300,1452368004000,1598751807204,12800243,23855889,40,34,26,40,160
B016NQZT8M,669,300,1447691728000,1460920821000,24538829,11152485,15,9,20,40,216
B016NYENFO,408,300,1453313281000,1489889463000,24913143,56295558,0,0,9,32,259
B016NYENPE,824,300,1453424658000,1474849204000,22131755,51301748,4,2,5,18,271
B016O4FCNA,1428,300,1445112555000,1468347231000,13466603,24545928,4,9,9,38,240
B016OVU1XE,332,300,1447713505000,1630509755651,22684840,15095776,30,10,12,25,223
B016P4UZ5Y,569,300,1429290715000,1579200494473,36486514,26125127,4,0,10,22,264
B016P88NHW,487,300,1450853357000,1481152214000,23358023,17819448,13,9,15,33,230
B016POJNWU,378,300,1448990140000,1550603584172,23908648,57318585,16,8,3,18,255
B016PONW86,353,300,1446543645000,1487027823000,19015088,28531611,70,31,25,18,156
B016PP4DBU,2160,300,1401542784000,1429563474000,22691687,42088661,3,8,19,54,216
B016QBCQBM,328,300,1427218668000,1615327934768,20940129,24956835,73,21,13,28,165
B016QT6RBO,392,300,1449448467000,1554765456080,57301928,8118416,17,19,34,51,179
B016RYVXHQ,1239,300,1086644169000,1441720333000,12492898,30325201,11,3,9,40,237
B016TQKYW2,524,300,1524142322351,1649684283292,5271515,298327,70,18,29,26,157
B016U966AM,372,300,1449121019000,1501632230748,5464788,25217167,11,7,5,35,242
B016UORVUQ,409,300,1325265530000,1490627300000,62156480,62156538,24,30,26,53,167
B016UZUXLE,679,300,1450055234000,1606652316734,59275469,43292442,55,30,25,45,145
B016V0NTZK,549,300,1447343036000,1547352438914,62582746,57575912,15,13,19,47,206
B016V8TS02,638,300,1353261198000,1543635613954,28186132,64423504,38,7,13,37,205
B016W14ZLK,516,300,1444825990000,1583326670397,43387032,44322812,31,13,19,29,208
B016WE865I,500,300,1416147269000,1528851687844,17973833,25086117,54,34,30,43,139
B016WVV2VG,410,300,1467775103000,1547097585259,58386203,5283658,23,20,20,37,200
B016XQVN8M,521,300,1035412147000,1444312894000,15922613,27852725,10,13,14,52,211
B016XWOTQY,1576,300,1170949344000,1426663663000,12601839,30653961,3,4,5,45,243
B016YNPH04,398,300,1466463527000,1554655831912,21896289,21189321,11,9,21,30,229
B016Z3PMNK,672,300,1449443594000,1488647493000,41632842,41632434,24,9,19,44,204
B016ZCRW8E,343,300,1448659789000,1466791800000,57032863,24227699,28,26,30,110,106
B017137G78,334,300,1449021814000,1518413276216,1198660,20163125,24,20,30,50,176
B017298MJ2,2379,300,1448931159000,1541705691310,45461191,16435468,168,37,22,26,47
B0172HPMEC,487,300,1451170152000,1567432282909,30552649,11021592,11,4,10,23,252
B0172IER1K,337,300,1448943437000,1511898201754,30385898,13268757,4,4,5,27,260
B01730LX82,806,300,1456602764000,1593468662888,46688730,21293129,23,11,20,41,205
B0175EUOL8,603,300,1454942972000,1488928958000,23233247,49007368,13,13,15,25,234
B0175VTVB0,706,300,1449818292000,1488987186000,36797681,11826008,57,16,26,45,156
B017695GM4,314,300,1452116256000,1641167622530,35607670,55106825,135,36,31,20,78
B0176B7Y18,590,300,1471031441000,1581308190752,48311987,29105135,19,16,31,33,201
B0176YU8JK,689,300,1446506293000,1490738712000,61975980,46030647,5,5,8,26,256
B0177DH39S,301,300,1450712576000,1613655612559,40989155,46979602,28,14,21,30,207
B01787DTKA,1481,300,1450559457000,1568842032543,25011695,61548396,5,6,11,23,255
B0178B3T42,458,300,1450468980000,1554123823690,66223538,56220638,10,6,9,29,246
B0178J2GUM,479,300,1453245420000,1587584787006,16921677,16424914,20,15,26,32,207
B0178O1OZU,394,300,1455026082000,1518284195736,2121385,35188600,34,17,19,37,193
B017A6OR9G,484,300,1447619988000,1577794784654,16335486,62321086,47,22,20,40,171
B017ADLP1M,1347,300,1424912419000,1507119052246,41140939,41922026,1,1,1,32,265
B017AEFT3G,465,300,1449867194000,1497206755228,14578273,43049774,24,22,15,32,207
B017BKFFYW,732,300,1447965941000,1509044266423,34476457,39594727,33,12,27,55,173
B017CYF98O,327,300,1455295449000,1643108431985,57824369,33994889,28,13,13,23,223
B017CYT7ZU,828,300,1448705697000,1509843375503,3352113,23139158,36,17,25,55,167
B017DFJWLM,397,300,1448853986000,1511622848763,966639,44162817,35,15,25,31,194
B017DFJXXY,330,300,1449091015000,1520702883999,22877810,20643450,48,11,16,36,189
B017DGPWMY,499,300,1449100218000,1490834917000,28145681,45314362,6,9,11,35,239
B017DP5KWC,611,300,1447842622000,1527422573987,41868238,13857659,7,6,10,28,249
B017DQCHRM,302,300,1447122872000,1681542996909,40666581,63862512,41,21,47,52,139
B017DTFVYK,794,300,1447348778000,1493913842000,16767469,31053855,10,8,12,51,219
B017E9SLXM,1440,300,1449599755000,1508412021422,8612105,44644379,80,46,34,38,102
B017ELWTGA,1229,300,1449834429000,1507421773535,27588540,22340696,6,14,16,52,212
B017ETM854,351,300,1452533093000,1612654876612,11247178,26823453,14,10,18,27,231
B017EW4958,591,300,1457657902000,1595936237722,47690422,33087978,49,26,21,37,167
B017FA7RH6,438,300,1449615899000,1478128316000,25403905,5262873,7,10,9,36,238
B017GBLDTW,447,300,1447722185000,1578714846809,46367938,13827617,15,8,19,39,219
B017H04KWY,369,300,1447218008000,1611111071103,66084698,64972907,31,20,28,22,199
B017HM59HC,522,300,1446561669000,1537352301923,49936044,22473738,5,12,8,19,256
B017HX1AEC,393,300,1449545368000,1523373885712,63598161,1391694,78,32,20,26,144
B017HX1D8K,591,300,1450814443000,1537770730336,63140044,35298049,38,11,25,47,179
B017HX1FTC,399,300,1448187144000,1525721826704,60760934,60760979,52,20,17,34,177
B017IAFX9C,498,300,1438536372000,1559923344337,54042498,1754192,29,20,30,31,190
B017IAU4RI,560,300,1451663589000,1561777947337,19136236,20339312,14,5,26,48,207
B017IT8U2U,489,300,1448210204000,1533410021089,31894021,29253898,6,8,13,30,243
B017IXUC2W,1282,300,1453623233000,1485010747000,47106593,38775523,29,9,20,35,207
B017J2YNJ0,2140,300,1350928886000,1436983807000,47833832,27599172,94,32,20,37,117
B017J6BCUY,380,300,1450664488000,1467866226000,60434206,53353994,65,13,7,27,188
B017J8MEPO,477,300,1454206393000,1526154510930,19945677,28873862,5,4,6,21,264
B017J9I9OI,466,300,1372000149000,1470762953000,62550423,4606501,5,8,17,46,224
B017JA5TEA,419,300,1452013643000,1622875435864,13540415,5083270,24,15,25,30,206
B017JE6TJK,1129,300,1121020125000,1438923607000,15171810,25183116,4,11,27,50,208
B017JF2EB6,349,300,1469597705000,1598033175209,9261714,50444611,7,1,2,12,278
B017JFSUF0,865,300,1448909611000,1494928500000,64146580,61935025,16,14,16,54,200
B017JFV8YK,527,300,1450886089000,1541253646771,44167602,3432827,27,11,13,43,206
B017JVEYO0,403,300,1450398859000,1621967576403,56776396,4490544,31,26,32,40,171
B017JZF422,364,300,1449815284000,1557674208264,33215691,16330321,18,14,22,47,199
B017K16MV2,348,300,1452264256000,1518653347154,32967200,13808180,33,19,14,53,181
B017K1N2WY,332,300,1471470722000,1642391886235,48470190,17528932,8,2,10,21,259
B017KNVOEU,320,300,1449249596000,1597163076461,5410825,23524565,20,10,11,45,214
B017KRHW9M,502,300,1448979092000,1475457489000,28153669,18817837,15,9,11,63,202
B017KUI8DS,402,300,1443216884000,1561471040670,41390143,45677975,3,2,9,30,256
B017KWRWYM,303,300,1428869867000,1626732889985,25867805,4347913,69,24,31,46,130
B017L7EE9M,341,300,1449965357000,1613832243745,24911956,1342228,35,20,31,59,155
B017L9X16M,332,300,1450794551000,1591212473256,23140719,54307160,6,1,17,47,229
B017LD1H32,625,300,1448551458000,1477242239000,37521079,4645058,12,5,7,31,245
B017LJ70IM,5092,300,1448390006000,1479329602000,1198662,2148800,9,5,18,42,226
B017MA074Y,3707,300,1467147443000,1499121426591,10589542,35857700,26,8,23,38,205
B017MT21SA,432,300,1451579622000,1533091027989,66339059,11552836,16,2,12,36,234
B017MYY88Q,577,300,1432911884000,1531226266698,47496027,44337900,24,5,9,29,233
B017MZ1ZUY,1068,300,1385271082000,1441135071000,37537218,55152019,56,40,48,51,105
B017NK9QJA,3240,300,1396560024000,1448329249000,27512842,16001509,2,5,12,47,234
B017NRPURU,322,300,1458949390000,1543751992643,17004525,48951048,74,34,44,39,109
B017O9TAXM,437,300,1462204654000,1630538573203,18773452,1079761,4,2,4,10,280
B017P5E468,368,300,1455488330000,1601397357707,36097506,33377003,9,5,5,16,265
B017PZO9UO,405,300,1450796448000,1510789238130,6303276,37459004,2,8,5,30,255
B017QBK7Z8,1235,300,1454619984000,1522536926427,62408083,31448365,11,13,11,54,211
B017QTEPLW,404,300,1262145215000,1438887408000,30422786,24704712,29,22,10,55,184
B017QV6XQA,526,300,1235147873000,1549567307545,9726906,64559710,59,22,31,45,143
B017R0FFE6,547,300,1448083575000,1469465894000,39723652,19949150,11,9,10,21,249
B017RZMNJ6,736,300,1357445944000,1420293025000,39832218,52664283,28,26,32,76,138
B017S3P592,345,300,1459197836000,1566501221931,56883505,17280673,17,17,15,27,224
B017S9L3A6,3385,300,1472000220000,1533523710326,12405302,58946673,35,34,37,37,157
B017SFYPDM,423,300,1462045443000,1616697306654,17835811,17836563,51,22,34,38,155
B017SGIMV2,3015,300,1457492400000,1503425004773,27280607,64628921,17,11,17,64,191
B017SGKZUI,2706,300,1454702167000,1508299262009,6267189,61377070,35,29,20,49,167
B017SK7TL2,371,300,1210478722000,1491493394000,48497495,32396572,28,21,29,38,184
B017STB5T0,954,300,1451316075000,1501014848743,19892384,8563975,25,17,27,31,200
B017T17DVQ,2452,300,1167959735000,1412164374000,46863768,10651751,18,5,16,40,221
B017T1IKCC,407,300,1450586277000,1489072980000,52507615,43091915,34,23,27,36,180
B017TF1ANE,362,300,1454772395000,1629726206216,16530842,32153993,31,12,18,37,202
B017TF2UL0,341,300,1453399294000,1608176063961,44029554,6850643,60,27,37,48,128
B017TGPQBK,659,300,1369512523000,1421017841000,59650673,15378084,30,19,30,54,167
B017U0S2LQ,327,300,1448813968000,1502036232781,25039409,10844866,16,14,10,32,228
B017V5RKHC,361,300,1174309099000,1571703667765,59770301,33697555,7,4,9,43,237
B017VMKVO4,562,300,1370721959000,1472667550000,48861253,43960866,24,18,40,62,156
B017VNN73U,388,300,1386546141000,1454040536000,51657176,25780999,14,18,42,53,173
B017VUQ1RM,408,300,1437255513000,1465816770000,54966665,31328601,2,2,3,14,279
B017W26PYS,444,300,1458776505000,1543621814603,4160043,22283574,34,22,25,46,173
B017WQU3PG,410,300,1452483734000,1525491798197,5547774,37545062,23,33,39,38,167
B017WTWARW,501,300,1450466772000,1509731373954,66473405,10718882,63,50,53,39,95
B017XADCI6,1095,300,1346441460000,1431036670000,3542413,61214131,70,24,27,50,129
B017XPVXDM,596,300,1454780775000,1488968105000,46346946,50124428,13,5,9,40,233
B017XSJ6BK,357,300,1462246040000,1649698132165,6472562,66568230,9,9,21,27,234
B017Y49B3Q,583,300,1355327239000,1577749199987,53561138,56136885,43,22,34,50,151
B01828BWEE,635,300,1450208552000,1501991451984,64062853,36073994,42,14,22,49,173
B0183M6VA4,1335,300,1315745668000,1517839060402,22975152,10535538,18,11,18,21,232
B0184C6AL8,337,300,1453143130000,1613419795639,14076916,3830598,5,1,9,23,262
B0184HWXQE,469,300,1451659717000,1499082882345,3056788,50935670,8,7,14,23,248
B0184NQ1L6,432,300,1449163807000,1551979939614,27915741,29205362,25,10,21,40,204
B01867A8DM,426,300,1453266121000,1609510539458,10465233,28912173,33,18,19,26,204
B0186DHXE8,834,300,1450557658000,1479581313000,56887424,36614239,8,5,15,23,249
B0186YKIQ2,1736,300,1107874772000,1379941103000,47591649,53143923,32,17,22,46,183
B0188AS46A,489,300,1450074097000,1615817046464,60296173,118592,32,12,17,34,205
B0188FOIJM,1675,300,1186754679000,1404300695000,47154992,41322189,21,10,17,69,183
B0188X172A,612,300,1457281869000,1546205183021,16309951,22984763,32,22,23,50,173
B018991RTQ,708,300,1404132979000,1546954931520,63633541,24946669,14,8,13,30,235
B0189BG0AU,670,300,1310244232000,1516669498347,4769843,578606,43,25,37,43,152
B0189FUE8U,636,300,1266406763000,1386952822000,66891774,24021342,8,9,21,70,192
B0189FX0TA,413,300,1306706207000,1544588832900,22353741,23422433,33,20,25,39,183
B0189G52OK,446,300,1459182913000,1580801561532,17606353,58658375,40,13,20,23,204
B0189YVFPC,1390,300,1299776183000,1437609653000,12631026,33254844,50,40,41,45,124
B0189YVMK0,362,300,1450973043000,1583784746484,31355007,3961613,16,10,16,23,235
B018A1LNGU,562,300,1450803781000,1490278091000,55079045,46263781,44,28,39,47,142
B018ABFIJS,442,300,1396222942000,1510814011818,4158942,15284147,35,22,34,52,157
B018AGSE4O,370,300,1453401213000,1614627544896,42299128,39343881,3,5,17,25,250
B018AKTRMI,313,300,1432518159000,1513287022521,61362175,8339789,21,17,10,38,214
