asin,reference_n,reference_mean,reference_count_1,reference_prob_1,reference_count_2,reference_prob_2,reference_count_3,reference_prob_3,reference_count_4,reference_prob_4,reference_count_5,reference_prob_5,loo_domain_n,loo_domain_mean,loo_domain_count_1,loo_domain_prob_1,loo_domain_count_2,loo_domain_prob_2,loo_domain_count_3,loo_domain_prob_3,loo_domain_count_4,loo_domain_prob_4,loo_domain_count_5,loo_domain_prob_5
B01BGS9JVA,120,3.825,19,0.15833333333333333,10,0.08333333333333333,8,0.06666666666666667,19,0.15833333333333333,64,0.5333333333333333,3749520,4.319289935778446,277998,0.07414229021314728,157975,0.04213205957029166,237002,0.0632086240372101,492415,0.1313274765836694,2584130,0.6891895495956816
B01BH6CEAY,120,4.766666666666667,2,0.016666666666666666,2,0.016666666666666666,2,0.016666666666666666,10,0.08333333333333333,104,0.8666666666666667,3749520,4.319259798587552,278015,0.07414682412682157,157983,0.04213419317672662,237008,0.06321022424203632,492424,0.1313298768909087,2584090,0.6891788815635068
B01BHBUL4K,120,4.216666666666667,9,0.075,4,0.03333333333333333,16,0.13333333333333333,14,0.11666666666666667,77,0.6416666666666667,3749520,4.319277400840641,278008,0.07414495722119098,157981,0.04213365977511788,236994,0.06320649043077514,492420,0.13132881008769123,2584117,0.6891860824852247
B01BJBSRF8,120,4.708333333333333,0,0.0,4,0.03333333333333333,7,0.058333333333333334,9,0.075,100,0.8333333333333334,3749520,4.319261665493183,278017,0.07414735752843031,157981,0.04213365977511788,237003,0.06320889073801447,492425,0.13133014359171308,2584094,0.6891799483667242
B01BKBWBOU,120,3.0083333333333333,35,0.2916666666666667,11,0.09166666666666666,24,0.2,18,0.15,32,0.26666666666666666,3749520,4.319316072457275,277982,0.07413802300027737,157974,0.042131792869487296,236986,0.06320435682434018,492416,0.13132774328447375,2584162,0.6891980840214214
B01BKX1UZY,120,4.591666666666667,5,0.041666666666666664,1,0.008333333333333333,8,0.06666666666666667,10,0.08333333333333333,96,0.8,3749520,4.319265399304444,278012,0.07414602402440845,157984,0.04213445987753099,237002,0.0632086240372101,492424,0.1313298768909087,2584098,0.6891810151699418
B01BKXRER2,120,2.841666666666667,43,0.35833333333333334,19,0.15833333333333333,9,0.075,12,0.1,37,0.30833333333333335,3749520,4.319321406473362,277974,0.07413588939384241,157966,0.04212965926305234,237001,0.06320835733640573,492422,0.13132934348929998,2584157,0.6891967505173996
B01BLC2GJ8,120,4.316666666666666,7,0.058333333333333334,4,0.03333333333333333,10,0.08333333333333333,22,0.18333333333333332,77,0.6416666666666667,3749520,4.319274200430988,278010,0.07414549062279972,157981,0.04213365977511788,237000,0.06320809063560136,492412,0.13132667648125626,2584117,0.6891860824852247
B01BLD558Q,120,4.591666666666667,2,0.016666666666666666,5,0.041666666666666664,2,0.016666666666666666,22,0.18333333333333332,89,0.7416666666666667,3749520,4.319265399304444,278015,0.07414682412682157,157980,0.04213339307431351,237008,0.06321022424203632,492412,0.13132667648125626,2584105,0.6891828820755723
B01BLD5AGS,120,4.716666666666667,0,0.0,1,0.008333333333333333,8,0.06666666666666667,15,0.125,96,0.8,3749520,4.319261398792379,278017,0.07414735752843031,157984,0.04213445987753099,237002,0.0632086240372101,492419,0.13132854338688685,2584098,0.6891810151699418
B01BLEGE8U,120,4.491666666666666,2,0.016666666666666666,6,0.05,8,0.06666666666666667,19,0.15833333333333333,85,0.7083333333333334,3749520,4.319268599714097,278015,0.07414682412682157,157979,0.04213312637350914,237002,0.0632086240372101,492415,0.1313274765836694,2584109,0.6891839488787899
B01BLEZLUC,120,4.625,3,0.025,2,0.016666666666666666,6,0.05,15,0.125,94,0.7833333333333333,3749520,4.319264332501227,278014,0.0741465574260172,157983,0.04213419317672662,237004,0.06320915743881883,492419,0.13132854338688685,2584100,0.6891815485715505
B01BLF82CK,120,3.8916666666666666,7,0.058333333333333334,14,0.11666666666666667,22,0.18333333333333332,19,0.15833333333333333,58,0.48333333333333334,3749520,4.319287802172012,278010,0.07414549062279972,157971,0.04213099276707419,236988,0.06320489022594893,492415,0.1313274765836694,2584136,0.6891911498005078
B01BMB5OH4,120,4.825,0,0.0,1,0.008333333333333333,5,0.041666666666666664,8,0.06666666666666667,106,0.8833333333333333,3749520,4.319257931681922,278017,0.07414735752843031,157984,0.04213445987753099,237005,0.0632094241396232,492426,0.13133041029251744,2584088,0.689178348161898
B01BMCKOW8,120,4.208333333333333,8,0.06666666666666667,3,0.025,10,0.08333333333333333,34,0.2833333333333333,65,0.5416666666666666,3749520,4.319277667541446,278009,0.07414522392199535,157982,0.04213392647592225,237000,0.06320809063560136,492400,0.13132347607160383,2584129,0.6891892828948772
B01BMNTVQM,120,3.9833333333333334,13,0.10833333333333334,9,0.075,11,0.09166666666666666,21,0.175,66,0.55,3749520,4.319284868463163,278004,0.07414389041797351,157976,0.04213232627109603,236999,0.06320782393479699,492413,0.13132694318206065,2584128,0.6891890161940728
B01BN36B7I,120,4.666666666666667,0,0.0,2,0.016666666666666666,7,0.058333333333333334,20,0.16666666666666666,91,0.7583333333333333,3749520,4.319262998997205,278017,0.07414735752843031,157983,0.04213419317672662,237003,0.06320889073801447,492414,0.131327209882865,2584103,0.6891823486739636
B01BNL1VNO,120,3.475,17,0.14166666666666666,14,0.11666666666666667,21,0.175,31,0.25833333333333336,37,0.30833333333333335,3749520,4.319301137212229,278000,0.07414282361475602,157971,0.04213099276707419,236989,0.0632051569267533,492403,0.13132427617401693,2584157,0.6891967505173996
B01BOMA5O8,120,4.516666666666667,6,0.05,4,0.03333333333333333,4,0.03333333333333333,14,0.11666666666666667,92,0.7666666666666667,3749520,4.3192677996116835,278011,0.0741457573236041,157981,0.04213365977511788,237006,0.06320969084042757,492420,0.13132881008769123,2584102,0.6891820819731592
B01BQWI4NA,120,3.8916666666666666,17,0.14166666666666666,7,0.058333333333333334,17,0.14166666666666666,10,0.08333333333333333,69,0.575,3749520,4.319287802172012,278000,0.07414282361475602,157978,0.042132859672704775,236993,0.06320622372997077,492424,0.1313298768909087,2584125,0.6891882160916597
B01BT4JMYA,120,4.575,4,0.03333333333333333,3,0.025,7,0.058333333333333334,12,0.1,94,0.7833333333333333,3749520,4.319265932706053,278013,0.07414629072521282,157982,0.04213392647592225,237003,0.06320889073801447,492422,0.13132934348929998,2584100,0.6891815485715505
B01BT5CS1I,120,4.25,6,0.05,11,0.09166666666666666,9,0.075,15,0.125,79,0.6583333333333333,3749520,4.319276334037424,278011,0.0741457573236041,157974,0.042131792869487296,237001,0.06320835733640573,492419,0.13132854338688685,2584115,0.6891855490836161
B01BTGYFPE,120,4.2,6,0.05,8,0.06666666666666667,15,0.125,18,0.15,73,0.6083333333333333,3749520,4.319277934242249,278011,0.0741457573236041,157977,0.042132592971900404,236995,0.06320675713157951,492416,0.13132774328447375,2584121,0.6891871492884423
B01BTGYWWA,120,4.158333333333333,7,0.058333333333333334,11,0.09166666666666666,12,0.1,16,0.13333333333333333,74,0.6166666666666667,3749520,4.319279267746271,278010,0.07414549062279972,157974,0.042131792869487296,236998,0.06320755723399261,492418,0.1313282766860825,2584120,0.6891868825876379
B01BTKZT9G,120,4.391666666666667,7,0.058333333333333334,1,0.008333333333333333,14,0.11666666666666667,14,0.11666666666666667,84,0.7,3749520,4.319271800123749,278010,0.07414549062279972,157984,0.04213445987753099,236996,0.06320702383238389,492420,0.13132881008769123,2584110,0.6891842155795942
B01BU6CXW0,120,3.9166666666666665,9,0.075,9,0.075,21,0.175,25,0.20833333333333334,56,0.4666666666666667,3749520,4.319287002069598,278008,0.07414495722119098,157976,0.04213232627109603,236989,0.0632051569267533,492409,0.13132587637884316,2584138,0.6891916832021165
B01BU8T3HG,120,4.225,3,0.025,8,0.06666666666666667,16,0.13333333333333333,25,0.20833333333333334,68,0.5666666666666667,3749520,4.319277134139837,278014,0.0741465574260172,157977,0.042132592971900404,236994,0.06320649043077514,492409,0.13132587637884316,2584126,0.6891884827924641
B01BUE0ZUE,120,4.416666666666667,9,0.075,2,0.016666666666666666,5,0.041666666666666664,18,0.15,86,0.7166666666666667,3749520,4.319271000021336,278008,0.07414495722119098,157983,0.04213419317672662,237005,0.0632094241396232,492416,0.13132774328447375,2584108,0.6891836821779854
B01BUT0Q8K,120,4.658333333333333,5,0.041666666666666664,1,0.008333333333333333,3,0.025,12,0.1,99,0.825,3749520,4.31926326569801,278012,0.07414602402440845,157984,0.04213445987753099,237007,0.06320995754123195,492422,0.13132934348929998,2584095,0.6891802150675287
B01BUXWAUI,120,4.033333333333333,11,0.09166666666666666,11,0.09166666666666666,9,0.075,21,0.175,68,0.5666666666666667,3749520,4.319283268258337,278006,0.07414442381958224,157974,0.042131792869487296,237001,0.06320835733640573,492413,0.13132694318206065,2584126,0.6891884827924641
B01BV3FGV2,120,4.158333333333333,7,0.058333333333333334,6,0.05,10,0.08333333333333333,35,0.2916666666666667,62,0.5166666666666667,3749520,4.319279267746271,278010,0.07414549062279972,157979,0.04213312637350914,237000,0.06320809063560136,492399,0.13132320937079947,2584132,0.6891900829972903
B01BV4E68U,120,4.225,10,0.08333333333333333,4,0.03333333333333333,11,0.09166666666666666,19,0.15833333333333333,76,0.6333333333333333,3749520,4.319277134139837,278007,0.07414469052038661,157981,0.04213365977511788,236999,0.06320782393479699,492415,0.1313274765836694,2584118,0.6891863491860292
B01BV92QKK,120,4.691666666666666,2,0.016666666666666666,5,0.041666666666666664,3,0.025,8,0.06666666666666667,102,0.85,3749520,4.3192621988947915,278015,0.07414682412682157,157980,0.04213339307431351,237007,0.06320995754123195,492426,0.13133041029251744,2584092,0.6891794149651156
B01BVVIAI0,120,4.433333333333334,6,0.05,7,0.058333333333333334,8,0.06666666666666667,7,0.058333333333333334,92,0.7666666666666667,3749520,4.319270466619727,278011,0.0741457573236041,157978,0.042132859672704775,237002,0.0632086240372101,492427,0.13133067699332182,2584102,0.6891820819731592
B01BW0F6AK,120,4.708333333333333,4,0.03333333333333333,0,0.0,4,0.03333333333333333,11,0.09166666666666666,101,0.8416666666666667,3749520,4.319261665493183,278013,0.07414629072521282,157985,0.04213472657833536,237006,0.06320969084042757,492423,0.13132961019010433,2584093,0.6891796816659199
B01BW7H5G6,120,4.7,4,0.03333333333333333,1,0.008333333333333333,1,0.008333333333333333,15,0.125,99,0.825,3749520,4.319261932193988,278013,0.07414629072521282,157984,0.04213445987753099,237009,0.06321049094284069,492419,0.13132854338688685,2584095,0.6891802150675287
B01BWBTZU6,120,4.625,3,0.025,4,0.03333333333333333,5,0.041666666666666664,11,0.09166666666666666,97,0.8083333333333333,3749520,4.319264332501227,278014,0.0741465574260172,157981,0.04213365977511788,237005,0.0632094241396232,492423,0.13132961019010433,2584097,0.6891807484691373
B01BX5QNDS,120,4.625,3,0.025,4,0.03333333333333333,3,0.025,15,0.125,95,0.7916666666666666,3749520,4.319264332501227,278014,0.0741465574260172,157981,0.04213365977511788,237007,0.06320995754123195,492419,0.13132854338688685,2584099,0.6891812818707461
B01BXBX6E6,120,3.933333333333333,13,0.10833333333333334,5,0.041666666666666664,15,0.125,31,0.25833333333333336,56,0.4666666666666667,3749520,4.31928646866799,278004,0.07414389041797351,157980,0.04213339307431351,236995,0.06320675713157951,492403,0.13132427617401693,2584138,0.6891916832021165
B01BXQA7IY,120,3.825,23,0.19166666666666668,9,0.075,6,0.05,10,0.08333333333333333,72,0.6,3749520,4.319289935778446,277994,0.0741412234099298,157976,0.04213232627109603,237004,0.06320915743881883,492424,0.1313298768909087,2584122,0.6891874159892466
B01BXR9ND8,120,4.775,2,0.016666666666666666,1,0.008333333333333333,1,0.008333333333333333,14,0.11666666666666667,102,0.85,3749520,4.319259531886749,278015,0.07414682412682157,157984,0.04213445987753099,237009,0.06321049094284069,492420,0.13132881008769123,2584092,0.6891794149651156
B01BXTQ4ZG,120,4.725,2,0.016666666666666666,2,0.016666666666666666,2,0.016666666666666666,15,0.125,99,0.825,3749520,4.319261132091574,278015,0.07414682412682157,157983,0.04213419317672662,237008,0.06321022424203632,492419,0.13132854338688685,2584095,0.6891802150675287
B01BYLYR2U,120,4.825,1,0.008333333333333333,1,0.008333333333333333,3,0.025,8,0.06666666666666667,107,0.8916666666666667,3749520,4.319257931681922,278016,0.07414709082762594,157984,0.04213445987753099,237007,0.06320995754123195,492426,0.13133041029251744,2584087,0.6891780814610937
B01BZMDZGM,120,4.325,13,0.10833333333333334,2,0.016666666666666666,5,0.041666666666666664,13,0.10833333333333334,87,0.725,3749520,4.319273933730184,278004,0.07414389041797351,157983,0.04213419317672662,237005,0.0632094241396232,492421,0.1313290767884956,2584107,0.6891834154771811
B01BZQ7VV8,120,4.383333333333334,9,0.075,3,0.025,8,0.06666666666666667,13,0.10833333333333334,87,0.725,3749520,4.319272066824554,278008,0.07414495722119098,157982,0.04213392647592225,237002,0.0632086240372101,492421,0.1313290767884956,2584107,0.6891834154771811
B01BZRWOSM,120,4.883333333333334,1,0.008333333333333333,1,0.008333333333333333,1,0.008333333333333333,5,0.041666666666666664,112,0.9333333333333333,3749520,4.319256064776291,278016,0.07414709082762594,157984,0.04213445987753099,237009,0.06321049094284069,492429,0.13133121039493056,2584082,0.6891767479570718
B01C0T74M0,120,4.933333333333334,0,0.0,0,0.0,2,0.016666666666666666,4,0.03333333333333333,114,0.95,3749520,4.319254464571465,278017,0.07414735752843031,157985,0.04213472657833536,237008,0.06321022424203632,492430,0.13133147709573492,2584080,0.6891762145554631
B01C18BQLA,120,4.666666666666667,4,0.03333333333333333,2,0.016666666666666666,6,0.05,6,0.05,102,0.85,3749520,4.319262998997205,278013,0.07414629072521282,157983,0.04213419317672662,237004,0.06320915743881883,492428,0.13133094369412618,2584092,0.6891794149651156
B01C1A5BMS,120,4.741666666666666,3,0.025,2,0.016666666666666666,2,0.016666666666666666,9,0.075,104,0.8666666666666667,3749520,4.319260598689966,278014,0.0741465574260172,157983,0.04213419317672662,237008,0.06321022424203632,492425,0.13133014359171308,2584090,0.6891788815635068
B01C1RERL2,120,4.175,8,0.06666666666666667,6,0.05,16,0.13333333333333333,17,0.14166666666666666,73,0.6083333333333333,3749520,4.319278734344663,278009,0.07414522392199535,157979,0.04213312637350914,236994,0.06320649043077514,492417,0.1313280099852781,2584121,0.6891871492884423
B01C2G1LLG,120,3.625,26,0.21666666666666667,8,0.06666666666666667,7,0.058333333333333334,23,0.19166666666666668,56,0.4666666666666667,3749520,4.319296336597751,277991,0.07414042330751669,157977,0.042132592971900404,237003,0.06320889073801447,492411,0.1313264097804519,2584138,0.6891916832021165
B01C2QZLZ8,120,4.566666666666666,3,0.025,0,0.0,7,0.058333333333333334,26,0.21666666666666667,84,0.7,3749520,4.319266199406857,278014,0.0741465574260172,157985,0.04213472657833536,237003,0.06320889073801447,492408,0.1313256096780388,2584110,0.6891842155795942
B01C36THSE,120,4.566666666666666,4,0.03333333333333333,3,0.025,3,0.025,21,0.175,89,0.7416666666666667,3749520,4.319266199406857,278013,0.07414629072521282,157982,0.04213392647592225,237007,0.06320995754123195,492413,0.13132694318206065,2584105,0.6891828820755723
B01C38OPA2,120,4.758333333333334,0,0.0,0,0.0,6,0.05,17,0.14166666666666666,97,0.8083333333333333,3749520,4.319260065288357,278017,0.07414735752843031,157985,0.04213472657833536,237004,0.06320915743881883,492417,0.1313280099852781,2584097,0.6891807484691373
B01C38OPHK,120,4.733333333333333,1,0.008333333333333333,1,0.008333333333333333,4,0.03333333333333333,17,0.14166666666666666,97,0.8083333333333333,3749520,4.31926086539077,278016,0.07414709082762594,157984,0.04213445987753099,237006,0.06320969084042757,492417,0.1313280099852781,2584097,0.6891807484691373
B01C3H0UE8,120,4.391666666666667,9,0.075,4,0.03333333333333333,6,0.05,13,0.10833333333333334,88,0.7333333333333333,3749520,4.319271800123749,278008,0.07414495722119098,157981,0.04213365977511788,237004,0.06320915743881883,492421,0.1313290767884956,2584106,0.6891831487763768
B01C3VKX6E,120,4.566666666666666,4,0.03333333333333333,3,0.025,5,0.041666666666666664,17,0.14166666666666666,91,0.7583333333333333,3749520,4.319266199406857,278013,0.07414629072521282,157982,0.04213392647592225,237005,0.0632094241396232,492417,0.1313280099852781,2584103,0.6891823486739636
B01C464ZCQ,120,4.6,3,0.025,4,0.03333333333333333,2,0.016666666666666666,20,0.16666666666666666,91,0.7583333333333333,3749520,4.31926513260364,278014,0.0741465574260172,157981,0.04213365977511788,237008,0.06321022424203632,492414,0.131327209882865,2584103,0.6891823486739636
B01C4G9XEQ,120,4.416666666666667,5,0.041666666666666664,5,0.041666666666666664,9,0.075,17,0.14166666666666666,84,0.7,3749520,4.319271000021336,278012,0.07414602402440845,157980,0.04213339307431351,237001,0.06320835733640573,492417,0.1313280099852781,2584110,0.6891842155795942
B01C4KFDLO,120,3.4,20,0.16666666666666666,19,0.15833333333333333,16,0.13333333333333333,23,0.19166666666666668,42,0.35,3749520,4.3193035375194695,277997,0.07414202351234292,157966,0.04212965926305234,236994,0.06320649043077514,492411,0.1313264097804519,2584152,0.6891954170133777
B01C4TGHQA,120,4.65,1,0.008333333333333333,3,0.025,5,0.041666666666666664,19,0.15833333333333333,92,0.7666666666666667,3749520,4.319263532398813,278016,0.07414709082762594,157982,0.04213392647592225,237005,0.0632094241396232,492415,0.1313274765836694,2584102,0.6891820819731592
B01C4TRT62,120,4.833333333333333,0,0.0,1,0.008333333333333333,4,0.03333333333333333,9,0.075,106,0.8833333333333333,3749520,4.319257664981118,278017,0.07414735752843031,157984,0.04213445987753099,237006,0.06320969084042757,492425,0.13133014359171308,2584088,0.689178348161898
B01C52C8JG,120,4.158333333333333,8,0.06666666666666667,12,0.1,7,0.058333333333333334,19,0.15833333333333333,74,0.6166666666666667,3749520,4.319279267746271,278009,0.07414522392199535,157973,0.042131526168682924,237003,0.06320889073801447,492415,0.1313274765836694,2584120,0.6891868825876379
